0.999996,8.13524e-05,-0.00537119,-5.25195e-05,0.999987,0.00536705,0.00536704,-0.00536646,0.999973,0.0257816,-0.0640139,0.451247
0.999966,0.00398368,-0.00447375,-0.003995,0.999989,-0.00248924,0.00446819,0.00250686,0.999981,0.0341817,0.0164055,0.431763
0.999979,0.0047078,-0.00489209,-0.00473906,0.999965,-0.00643398,0.00485364,0.0064572,0.99997,0.0473133,-0.0089958,0.444107
0.999985,0.00192543,-0.00541796,-0.00195878,0.999988,-0.00617393,0.00540398,0.00618443,0.999969,0.0211478,0.00419069,0.447897
0.999979,-0.00193674,-0.00702878,0.00187473,0.999957,-0.00881048,0.00705343,0.00879705,0.999935,-0.00707108,-0.0212164,0.486823
0.999959,-0.00213427,0.00804901,0.0021253,0.999999,0.00113431,-0.00804699,-0.00111724,0.999957,0.055874,-0.0159521,0.414895
0.999974,-0.000883972,0.00678086,0.000845648,0.999983,0.005649,-0.00678643,-0.00564317,0.999964,0.0432343,0.0188054,0.442551
0.999967,-0.000670276,0.00793663,0.000628836,0.999986,0.00522358,-0.00794549,-0.00521851,0.999955,0.0316909,-0.00685427,0.417247
0.999973,0.000691446,0.00800429,-0.000683358,0.999994,-0.00101565,-0.00800032,0.00101018,0.999973,0.030853,-0.0269851,0.430205
0.999961,-7.17174e-05,0.00878062,6.64589e-05,1,0.000595227,-0.00878867,-0.000594648,0.999959,0.0385745,0.00851613,0.431808
0.999887,-0.000294954,0.0150965,0.000135847,0.99995,0.0105454,-0.0151016,-0.0105423,0.99983,0.0452314,-0.0597843,0.439506
0.999846,-0.00302961,0.0170908,0.00290092,0.999963,0.00750227,-0.0171065,-0.00745179,0.999817,0.0512348,-0.00652602,0.415602
0.999824,-0.00616259,0.0178172,0.0061687,0.999982,-0.000268301,-0.0178235,0.000378035,0.999852,0.0513331,0.0302622,0.428444
0.99987,-0.00448572,0.0156236,0.00455428,0.999982,-0.00432433,-0.0156003,0.00439537,0.999867,0.0329781,-0.0787149,0.470676
0.999854,-0.00171772,0.016975,0.00174963,0.999993,-0.00184135,-0.0169626,0.00187071,0.999857,0.0348431,0.00999924,0.44153
0.999313,0.00770212,0.0360291,-0.00773709,0.999972,0.000824785,-0.0360282,-0.00110251,0.999342,0.105637,-0.0117614,0.442794
0.999704,0.00472048,0.0243864,-0.00471952,0.999983,-0.000110794,-0.0243922,-4.89701e-06,0.999709,0.0676945,-0.0170762,0.419697
0.999647,-0.00311535,0.026407,0.00312253,1,-0.000238544,-0.0264,0.000320498,0.999657,0.090395,0.00184098,0.431416
0.999713,-0.00585379,0.0230136,0.00582826,0.99998,0.00118448,-0.0230119,-0.00104964,0.999733,0.0604287,-0.0314275,0.415088
0.999178,-0.00215577,0.0404601,0.00201702,0.999986,0.00346668,-0.0404777,-0.00338297,0.999165,0.0435534,0.0726462,0.419628
0.999514,0.00304619,0.0312962,-0.00316989,0.999993,0.00390134,-0.0312797,-0.0039984,0.999513,0.080586,0.0351606,0.420795
0.999497,0.000228611,0.0314786,-0.00020874,1,-0.000618581,-0.0314834,0.000612332,0.999502,0.0651678,-0.0512226,0.44895
0.999784,-0.000141779,0.0209955,0.000205504,0.999991,-0.00304683,-0.0209942,0.00305034,0.999771,0.0667733,-0.015218,0.443314
0.999746,0.000407909,0.0222154,-0.000376501,1,-0.00141309,-0.0222147,0.00140514,0.99975,0.0705763,0.0138221,0.420158
0.999782,-0.0024388,0.0209301,0.00244855,0.999994,-0.000446962,-0.0209282,0.000497677,0.999785,0.0276456,0.0195886,0.431391
0.99984,-0.00482029,0.0175806,0.00484202,0.999991,-0.00116452,-0.0175749,0.00124992,0.999841,0.0461767,-0.00140462,0.433571
0.999805,-0.00278782,0.0194242,0.00285875,0.999987,-0.00366263,-0.0194219,0.00371653,0.999806,0.0600619,-0.0327083,0.416714
0.999799,0.00475092,0.018926,-0.00468657,0.999982,-0.00340093,-0.0189337,0.00331209,0.999814,0.031531,0.0114825,0.414666
0.999937,0.00444186,0.0108056,-0.00444237,0.999986,-2.89251e-05,-0.0108022,-1.88346e-05,0.999939,0.0262446,0.0130249,0.463386
0.999931,-0.000114148,0.0123416,9.23717e-05,1.00001,0.0017655,-0.0123516,-0.00176431,0.999926,0.0473181,0.0599825,0.459059
0.9999,-0.00116794,0.0132526,0.00113744,0.999993,0.00230393,-0.0132509,-0.00228867,0.999901,0.0876282,0.0426015,0.423248
0.999936,-0.00113574,0.0112914,0.00112364,0.999997,0.00110957,-0.0112904,-0.00109746,0.999947,0.0187058,0.0158082,0.448508
0.999903,0.00142876,0.0137826,-0.00144395,1,0.00107654,-0.0137788,-0.00109643,0.999903,0.052959,0.0183712,0.419794
0.9999,0.00191432,0.0141833,-0.00193164,0.999996,0.00121305,-0.0141897,-0.00124024,0.999895,0.039847,0.0262371,0.428097
0.999918,0.0025195,0.0124975,-0.00252441,0.999992,0.000387565,-0.0124952,-0.000419426,0.99992,-0.0136035,0.00610271,0.484868
0.999864,0.00116757,0.0171863,-0.00117311,1.00001,0.000308357,-0.0171868,-0.00032702,0.999865,0.0674831,0.0177112,0.436814
0.999827,0.00104312,0.0180177,-0.00103886,0.999996,-0.000262206,-0.0180079,0.000243246,0.999827,0.0552594,0.000953214,0.435125
0.99987,0.00175869,0.0164279,-0.00175187,0.999996,-0.000416085,-0.0164332,0.000386615,0.999866,-0.0163893,-0.00657697,0.459521
0.999825,0.00180524,0.018772,-0.00181007,1.00001,0.000255103,-0.0187687,-0.000289305,0.999828,0.0356444,-0.00285927,0.459192
0.999808,0.00116762,0.0192339,-0.00116977,0.999991,0.000100401,-0.019239,-0.000123269,0.999812,0.0241591,0.0115626,0.474044
0.999704,0.000785974,0.0243528,-0.000780476,1,-0.000259337,-0.0243469,0.000240788,0.999704,-0.0139584,0.0106615,0.477252
0.999597,0.00068718,0.028242,-0.000702392,0.999999,0.000530002,-0.0282468,-0.000549725,0.9996,0.058551,0.0191041,0.459172
0.999561,0.00150517,0.0295254,-0.00151848,0.999998,0.000442542,-0.0295177,-0.000487145,0.999561,0.0596951,0.0238705,0.466448
0.999531,0.00122689,0.030749,-0.00122935,1.00001,3.29894e-05,-0.0307517,-7.06032e-05,0.999537,0.0707764,0.00957751,0.502962
0.999509,0.000348577,0.0314264,-0.00032431,0.999999,-0.000748895,-0.0314278,0.000738014,0.999498,0.0314927,-0.00854347,0.538937
0.99962,0.000524034,0.0272761,-0.000513618,1,-0.000422811,-0.0272725,0.000409652,0.999627,0.0342241,-0.000304112,0.526178
0.99959,0.0006701,0.0289011,-0.000684173,0.999992,0.000497518,-0.0289014,-0.000517596,0.999583,0.0410977,0.0168946,0.520526
0.999528,-3.06135e-05,0.0303367,2.26217e-05,1.00001,0.000285021,-0.0303416,-0.000284715,0.999535,0.0203609,0.00847118,0.553797
0.999482,-0.000822877,0.0324472,0.000817103,0.999997,0.00018485,-0.0324433,-0.000157712,0.999471,0.0757569,-0.00110732,0.564205
0.999425,-0.000615463,0.0340591,0.000641124,1,-0.000751626,-0.0340637,0.000772655,0.999429,0.0890645,-0.0165933,0.575088
0.999682,-0.00150067,0.0249248,0.0015216,0.999996,-0.000831931,-0.0249226,0.00086966,0.999682,0.0183187,-0.00678603,0.61582
0.999638,-0.00268671,0.0269531,0.00273073,0.999995,-0.00158915,-0.0269423,0.00166224,0.999644,0.0601965,-0.0367345,0.547542
0.999852,-0.00270919,0.017087,0.00273152,0.999999,-0.00127943,-0.0170897,0.00132588,0.999856,0.0140602,-0.0283899,0.557842
0.999802,-0.000590377,0.0196666,0.000595825,0.999998,-0.000296881,-0.0196679,0.000308914,0.999799,0.0242971,0.00892897,0.593943
0.999792,0.00204192,0.0200638,-0.00204576,0.999999,0.000199065,-0.0200589,-0.00024045,0.999798,0.0705805,0.0414894,0.597654
0.999801,0.00309806,0.0200633,-0.00308513,0.99999,-0.000652756,-0.0200623,0.000590714,0.999799,-0.00891974,-0.00790125,0.607644
0.999776,0.00242509,0.02104,-0.00240647,0.999995,-0.000927909,-0.0210509,0.000877397,0.999782,0.0478263,-0.0225351,0.591104
0.999744,0.00144281,0.0223458,-0.00144645,1,0.00014681,-0.0223431,-0.000178824,0.999739,0.0775187,-0.011318,0.606729
0.999692,-7.34235e-05,0.025002,9.24382e-05,1,-0.000788271,-0.0249968,0.000790348,0.999697,0.0206019,0.00973629,0.645849
0.999672,-0.00119247,0.0253084,0.00122138,0.999994,-0.0010749,-0.0253128,0.00110482,0.999676,0.0641361,-0.00229701,0.647471
0.999999,-0.000287554,0.000592661,0.000287959,1,-0.00214023,-0.000588994,0.00214063,0.999998,-0.0557135,-0.0118271,0.644887
0.999996,0.000516616,0.00349086,-0.000504612,0.999997,-0.00350755,-0.00350055,0.00350608,0.999986,-0.0033041,-0.0344785,0.703247
1,-9.19177e-05,0.00146127,9.63241e-05,0.999997,-0.00248797,-0.00146414,0.00248769,0.999993,0.0087955,-0.0193099,0.661633
0.999997,-0.00189562,0.00190256,0.00189405,0.999997,0.000584564,-0.00190365,-0.00058166,0.999995,0.0408015,0.0368264,0.683694
0.999984,-0.00150752,0.00504891,0.00150831,1,-0.000178882,-0.00504035,0.000187606,0.999984,0.104046,0.0213426,0.726415
1.00001,-0.000715026,0.00134618,0.00071737,0.999999,-0.00154843,-0.00134908,0.0015493,1.00001,-0.0394596,-0.0107521,0.667623
0.999996,-0.00131484,0.00162494,0.00131608,0.99999,-0.000947213,-0.0016172,0.000949372,0.999995,-0.0137377,9.52837e-06,0.676929
0.999978,-0.0016856,0.00493554,0.0016765,1,0.00182976,-0.00494388,-0.00182208,0.999981,0.0118831,0.00813179,0.726637
1.00001,-0.00174992,0.00273882,0.00174369,0.999988,0.00242595,-0.00273216,-0.00242052,1,0.007238,0.0255131,0.712112
0.999988,-0.000693429,0.00294367,0.000689083,1,0.00157705,-0.00295284,-0.00157543,0.999993,0.0376217,0.0104737,0.720756
0.999993,0.000419379,-0.00465636,-0.000421656,1,-0.00041372,0.00465373,0.0004161,0.99999,-0.0675577,-0.0030193,0.758153
0.999967,0.00147195,-0.00726055,-0.00148594,0.999997,-0.00191253,0.00726188,0.00192284,0.999967,-0.0747793,-0.0393965,0.721534
0.999976,0.00152599,-0.0073488,-0.00153132,0.999992,-0.000768788,0.0073498,0.000780277,0.999972,-0.0449571,-0.00731792,0.754467
0.999979,-0.00156121,-0.00555094,0.0015709,1,0.00174185,0.00554626,-0.00175037,0.999978,0.00660843,0.0486228,0.806511
0.99996,-0.00187906,-0.00833259,0.00189264,0.999994,0.00162658,0.00833351,-0.00164253,0.999964,-0.010197,0.0481053,0.786512
0.999937,0.000506249,-0.0117294,-0.000512427,1.00001,-0.000480616,0.0117276,0.000486456,0.999934,-0.11985,0.00655816,0.71513
0.999954,0.00186818,-0.00962544,-0.00188258,0.999991,-0.00151178,0.00962479,0.00152989,0.999952,-0.0497566,-0.018565,0.780838
0.999911,0.0012095,-0.0127585,-0.00120328,0.999998,0.000483734,0.0127437,-0.000468486,0.999914,-0.0868934,0.0333469,0.756678
0.999926,0.0023809,-0.0125292,-0.00236755,0.999999,0.00106231,0.0125378,-0.00103253,0.999934,-0.0452752,0.0503443,0.776116
0.999946,0.00357147,-0.00988071,-0.00358206,0.999992,-0.00107411,0.00988034,0.00110995,0.999947,0.047714,-0.0111072,0.840496
0.999987,0.00279957,-0.00330331,-0.00280686,0.999998,-0.00212744,0.0032957,0.00213616,0.999993,-0.0213102,0.0253203,0.803838
0.999988,0.00291009,-0.00331915,-0.0029173,0.999993,-0.00197313,0.00330942,0.00198267,0.999991,0.000456803,0.028678,0.811471
0.999993,0.000474491,-0.0030724,-0.000474692,1,-5.92516e-06,0.00307668,7.43861e-06,0.999989,-0.0710225,0.00107729,0.695178
1,0.00111174,-0.000532994,-0.00111088,0.999991,0.000174919,0.000530422,-0.000174238,1,0.0171589,0.0055507,0.763481
0.999998,0.00165258,-0.00246853,-0.00165029,1.00001,0.00112657,0.00247786,-0.00112208,0.999996,-0.00566171,0.0277674,0.741348
0.999848,0.0027987,-0.0171968,-0.0027763,0.999995,0.00128669,0.0171982,-0.00123927,0.999852,-0.00625905,0.0208471,0.798067
0.99978,0.00250344,-0.0208525,-0.00247282,0.999995,0.00153285,0.0208568,-0.00148134,0.999782,-0.0709493,0.0263318,0.781744
0.999779,0.00125574,-0.0210247,-0.00123978,0.999997,0.000765566,0.0210266,-0.00073808,0.999776,-0.0359618,0.0038167,0.809259
0.999821,0.00114256,0.0190068,-0.0011291,0.999999,-0.000736817,-0.0190111,0.000714188,0.999828,0.00714538,-0.0444308,0.797437
0.999848,0.000185936,0.017274,-0.000170976,0.999995,-0.00078968,-0.0172732,0.000787414,0.999847,-0.0311027,-0.0412876,0.777184
0.999905,0.000609043,-0.0138402,-0.000612192,1,-0.000187944,0.0138415,0.000196052,0.999901,-0.0183947,0.00905777,0.728816
0.999918,0.000962922,-0.012502,-0.000966838,0.999997,-0.000354192,0.0125021,0.000365804,0.999918,0.0498758,0.00366569,0.804344
0.999879,0.000743156,-0.0158118,-0.000750334,0.999999,-0.000405845,0.0158118,0.000418147,0.999877,-0.0180261,-0.00120797,0.785041
0.999863,0.000446217,-0.01617,-0.000431541,1,0.000884948,0.0161689,-0.000877806,0.999871,0.00323235,0.0413749,0.804383
0.999967,0.000714254,0.00841899,-0.00072919,1.00001,0.00163918,-0.00841457,-0.00164506,0.999965,-0.0390846,0.0590763,0.71176
0.999945,0.000459173,0.0102899,-0.000477382,0.999999,0.00181574,-0.01029,-0.00182096,0.999944,0.0378026,0.0648758,0.778311
0.999965,-0.000267396,0.00763525,0.000255544,0.999998,0.00150386,-0.00763534,-0.00150187,0.999971,-0.0372702,0.0559848,0.747969
0.999971,-0.000629476,0.00885054,0.0006213,0.999991,0.00100591,-0.00885938,-0.00100091,0.999959,0.0203968,0.0387807,0.821801
0.999982,-0.000234256,0.00551005,0.00023371,1,0.000151604,-0.00549882,-0.00014956,0.999986,-0.0795652,0.00792401,0.791226
0.999988,-0.000841504,0.00452166,0.000843554,1,-0.000495197,-0.00452577,0.000499016,0.999991,-0.101734,-0.014757,0.801233
0.999985,0.000410867,0.00458934,-0.00040737,1,-0.000942017,-0.00458752,0.000940194,0.999986,-0.0826357,-0.0327478,0.812684
0.999977,0.000873999,0.00675068,-0.000866266,0.999999,-0.00109372,-0.00675615,0.00108741,0.999977,0.0150223,-0.0397247,0.873467
0.999966,-0.000543947,-0.00964535,0.000535174,1,-0.000879002,0.00964366,0.000873649,0.999959,-0.105388,-0.029681,0.736904
0.999948,-0.00113221,-0.0096603,0.00113156,0.999993,-0.000117282,0.00966044,0.000106399,0.999956,-0.0827162,-0.00124571,0.748336
0.999963,-0.000401193,-0.00766484,0.000401912,1,0.00012959,0.00766874,-0.000132305,0.999965,0.019574,0.00250017,0.81333
0.999966,0.000707619,-0.00951109,-0.000704346,1,0.000307408,0.0095075,-0.000300743,0.999955,-0.0299605,0.00215925,0.769082
0.999949,0.000129852,-0.0095619,-0.000123985,0.999999,0.000601481,0.009571,-0.000600213,0.999944,-0.00286533,0.0172887,0.790648
0.999971,-0.00232674,-0.00785166,0.00232889,0.999997,0.000229929,0.00784479,-0.00024793,0.999981,0.0954347,0.0100897,0.853787
0.999985,-0.00400545,0.00438455,0.00400602,0.999995,-0.000256525,-0.00438371,0.000273454,0.999992,-0.0121256,-0.0012401,0.739845
0.999974,-0.0052412,0.00410506,0.00524159,0.99998,-6.2786e-05,-0.00409912,8.45339e-05,0.99999,-0.0100796,0.00709824,0.750589
0.999969,-0.00570725,0.00465345,0.00570989,0.999991,-0.0004068,-0.00465913,0.000433465,0.99999,0.0366953,-0.00600485,0.818074
0.999983,-0.00596578,0.00158367,0.00596646,0.999976,-0.000796579,-0.00157775,0.000805887,0.999997,-0.0745024,-0.0199323,0.791063
0.999976,-0.0063393,-0.00249453,0.00633708,0.999985,-0.000887188,0.0025027,0.000871415,1,-0.218692,-0.0270192,0.814214
0.999915,-0.00722636,0.0110346,0.0072574,0.999967,-0.00276792,-0.0110118,0.00284766,0.999934,0.127674,-0.0975663,0.847087
0.999952,-0.00501747,0.00796286,0.00503593,0.999986,-0.00229099,-0.00795509,0.00233099,0.999957,-0.0171129,-0.0931052,0.785923
0.999976,-0.00503302,0.00547964,0.00504855,0.999987,-0.00281714,-0.0054651,0.00284467,0.999981,-0.110836,-0.110465,0.799912
0.999989,-0.00431607,0.00246291,0.00432167,0.999984,-0.00229741,-0.00245086,0.00230817,0.999999,0.0337873,-0.0962443,0.828055
0.999988,-0.00431634,-0.00296212,0.00431275,0.999992,-0.00111242,0.0029669,0.00109961,0.999989,-0.171487,-0.0497365,0.726515
0.999974,-0.00135221,-0.00576629,0.00136702,0.999993,0.00249042,0.00576447,-0.00249821,0.999978,0.0816737,0.0501794,0.74972
0.999966,-0.00178534,-0.00815101,0.0018152,0.999993,0.00373218,0.00814368,-0.00374686,0.999962,-0.019383,0.0982921,0.732821
0.999939,-0.00361081,-0.0111756,0.00365637,0.999982,0.0040617,0.0111663,-0.00410247,0.999934,-0.128503,0.114254,0.805987
0.999978,-0.00534208,-0.00068921,0.00534514,0.999984,0.00273447,0.000666455,-0.00273795,0.999994,0.0378437,0.0526962,0.731042
0.999998,0.00109714,-0.00231089,-0.00109245,0.999994,0.00235048,0.00231212,-0.00234775,1,-0.0280837,0.038595,0.748672
0.999993,0.00291622,-0.0034338,-0.00291498,0.999997,0.000339311,0.00343315,-0.000329662,0.999987,-0.0777588,-0.0431687,0.812258
0.999987,0.00235424,-0.00303941,-0.00235641,0.999998,-0.000929913,0.00303479,0.000937224,1,0.0970005,0.00987252,0.768598
0.999997,-0.00150685,-0.00328595,0.00150251,0.999992,-0.00117098,0.00328988,0.00116587,0.999995,0.0725135,0.00120165,0.784193
0.999993,0.00104957,-0.000835239,-0.00105068,1,-0.00104457,0.000842339,0.00104556,0.999988,0.00215521,-0.0483703,0.848247
1,0.00229436,0.000783481,-0.00229435,0.999999,-0.000449657,-0.000786432,0.000447662,1.00001,0.0503757,-0.0206044,0.802397
0.999992,0.00291346,0.000306226,-0.00291357,0.999996,0.000276511,-0.000314805,-0.000277212,0.999997,0.0160625,0.00690927,0.807808
0.999998,0.00141894,-0.00230633,-0.00141411,0.999995,0.00157678,0.00231458,-0.00157358,0.999996,0.0145109,-0.0288562,0.769622
0.999998,0.000686992,-0.00292869,-0.000680845,0.999996,0.00250655,0.00293149,-0.00250414,0.999991,-0.0165601,0.00946637,0.840812
0.999994,0.0017234,-0.00174849,-0.00171837,0.999994,0.00314906,0.0017498,-0.00314639,0.999992,0.0145985,0.0992376,0.790882
0.999999,0.00141642,-0.00172782,-0.00141107,0.999995,0.0026419,0.00172626,-0.00263996,1,0.00829264,0.0768649,0.864029
0.999993,0.00112124,0.000222831,-0.00112136,1,-0.000434046,-0.000222689,0.000434198,0.999988,0.0839505,-0.0478735,0.816162
1.00001,0.000924562,0.000627519,-0.000923206,1,-0.00209005,-0.000621527,0.00208983,1,0.0909762,-0.117569,0.829055
0.999995,0.00173388,0.00180628,-0.00172743,0.999993,-0.00344229,-0.00180956,0.00343891,0.999993,-0.0260945,-0.0638341,0.735635
0.999996,0.000639034,0.00221612,-0.000630644,0.999992,-0.00377812,-0.00222059,0.00377679,0.99999,-0.0144721,-0.0769966,0.802107
0.999988,-0.00101261,0.00386364,0.00101506,0.999993,-0.000650486,-0.00386411,0.000654303,0.999988,0.0430391,0.054835,0.740154
